Donor,Replicate,Condition,Group,Tissue,Layer,Target cell,Cells,Area mm^2,Total cells
1963,1,Circumcised,4h,Glans,Connective,CD4+CD3+CCR10+,29,341.3,1017
1963,1,Circumcised,4h,Glans,Connective,CD3+CCR10+,39,341.3,1017
1963,1,Circumcised,4h,Glans,Epithelium,CCR10+,1,284.2,1970
1963,1,Circumcised,4h,Glans,Epithelium,CD4+CD3+CCR10+,5,284.2,1970
1963,1,Circumcised,4h,Glans,Epithelium,CD3+CCR10+,23,284.2,1970
1963,1,Circumcised,4h,Glans,Epithelium,CD3+,0,284.2,1970
1963,1,Circumcised,4h,Glans,Epithelium,CD4+,0,284.2,1970
1963,1,Circumcised,4h,Glans,Epithelium,CD4+CCR10+,0,284.2,1970
1963,1,Circumcised,4h,Glans,Epithelium,CD4+CD3+,0,284.2,1970
1963,2,Circumcised,4h,Glans,All tissue,CD4+CD3+CCR10+,49,479.3,2371
1963,2,Circumcised,4h,Glans,All tissue,CD3+CCR10+,65,479.3,2371
1963,2,Circumcised,4h,Glans,All tissue,CD3+,0,479.3,2371
1963,2,Circumcised,4h,Glans,All tissue,CD4+,0,479.3,2371
1963,2,Circumcised,4h,Glans,All tissue,CCR10+,0,479.3,2371
1963,2,Circumcised,4h,Glans,All tissue,CD4+CCR10+,0,479.3,2371
1963,2,Circumcised,4h,Glans,All tissue,CD4+CD3+,0,479.3,2371
1963,2,Circumcised,4h,Glans,Connective,CD3+,0,341.9,1235
1963,2,Circumcised,4h,Glans,Connective,CD4+,0,341.9,1235
1963,2,Circumcised,4h,Glans,Connective,CCR10+,0,341.9,1235
1963,2,Circumcised,4h,Glans,Connective,CD4+CCR10+,0,341.9,1235
1963,2,Circumcised,4h,Glans,Connective,CD4+CD3+,0,341.9,1235
1963,2,Circumcised,4h,Glans,Connective,CD4+CD3+CCR10+,40,341.9,1235
1963,2,Circumcised,4h,Glans,Connective,CD3+CCR10+,41,341.9,1235
1963,2,Circumcised,4h,Glans,Epithelium,CD4+CD3+CCR10+,9,137.4,1136
1963,2,Circumcised,4h,Glans,Epithelium,CD3+CCR10+,24,137.4,1136
1963,2,Circumcised,4h,Glans,Epithelium,CD3+,0,137.4,1136
1963,2,Circumcised,4h,Glans,Epithelium,CD4+,0,137.4,1136
1963,2,Circumcised,4h,Glans,Epithelium,CCR10+,0,137.4,1136
1963,2,Circumcised,4h,Glans,Epithelium,CD4+CCR10+,0,137.4,1136
1963,2,Circumcised,4h,Glans,Epithelium,CD4+CD3+,0,137.4,1136
1963,1,Circumcised,Non infected,Glans,All tissue,CD4+,3,338.3,2110
1963,1,Circumcised,Non infected,Glans,All tissue,CD4+CD3+CCR10+,7,338.3,2110
1963,1,Circumcised,Non infected,Glans,All tissue,CD3+CCR10+,26,338.3,2110
1963,1,Circumcised,Non infected,Glans,All tissue,CD3+,0,338.3,2110
1963,1,Circumcised,Non infected,Glans,All tissue,CCR10+,0,338.3,2110
1963,1,Circumcised,Non infected,Glans,All tissue,CD4+CCR10+,0,338.3,2110
1963,1,Circumcised,Non infected,Glans,All tissue,CD4+CD3+,0,338.3,2110
1963,1,Circumcised,Non infected,Glans,Connective,CD3+,0,151.3,771
1963,1,Circumcised,Non infected,Glans,Connective,CCR10+,0,151.3,771
1963,1,Circumcised,Non infected,Glans,Connective,CD4+CCR10+,0,151.3,771
1963,1,Circumcised,Non infected,Glans,Connective,CD4+CD3+,0,151.3,771
1963,1,Circumcised,Non infected,Glans,Connective,CD4+,1,151.3,771
1963,1,Circumcised,Non infected,Glans,Connective,CD4+CD3+CCR10+,5,151.3,771
1963,1,Circumcised,Non infected,Glans,Connective,CD3+CCR10+,8,151.3,771
1963,1,Circumcised,Non infected,Glans,Epithelium,CD4+,2,186.9,1339
1963,1,Circumcised,Non infected,Glans,Epithelium,CD4+CD3+CCR10+,2,186.9,1339
1963,1,Circumcised,Non infected,Glans,Epithelium,CD3+CCR10+,18,186.9,1339
1963,1,Circumcised,Non infected,Glans,Epithelium,CD3+,0,186.9,1339
1963,1,Circumcised,Non infected,Glans,Epithelium,CCR10+,0,186.9,1339
1963,1,Circumcised,Non infected,Glans,Epithelium,CD4+CCR10+,0,186.9,1339
1963,1,Circumcised,Non infected,Glans,Epithelium,CD4+CD3+,0,186.9,1339
1963,1,Circumcised,4h,Shaft,All tissue,CD4+,11,368.7,1731
1963,1,Circumcised,4h,Shaft,All tissue,CD4+CD3+CCR10+,67,368.7,1731
1963,1,Circumcised,4h,Shaft,All tissue,CD3+CCR10+,73,368.7,1731
1963,1,Circumcised,4h,Shaft,All tissue,CD3+,0,368.7,1731
1963,1,Circumcised,4h,Shaft,All tissue,CCR10+,0,368.7,1731
1963,1,Circumcised,4h,Shaft,All tissue,CD4+CCR10+,0,368.7,1731
1963,1,Circumcised,4h,Shaft,All tissue,CD4+CD3+,0,368.7,1731
1963,1,Circumcised,4h,Shaft,Connective,CD3+,0,297.3,1030
1963,1,Circumcised,4h,Shaft,Connective,CCR10+,0,297.3,1030
1963,1,Circumcised,4h,Shaft,Connective,CD4+CCR10+,0,297.3,1030
1963,1,Circumcised,4h,Shaft,Connective,CD4+CD3+,0,297.3,1030
1963,1,Circumcised,4h,Shaft,Connective,CD4+,11,297.3,1030
1963,1,Circumcised,4h,Shaft,Connective,CD3+CCR10+,19,297.3,1030
1963,1,Circumcised,4h,Shaft,Connective,CD4+CD3+CCR10+,67,297.3,1030
1963,1,Circumcised,4h,Shaft,Epithelium,CD4+,0,71.4,701
1963,1,Circumcised,4h,Shaft,Epithelium,CD4+CD3+CCR10+,0,71.4,701
1963,1,Circumcised,4h,Shaft,Epithelium,CD3+CCR10+,54,71.4,701
1963,1,Circumcised,4h,Shaft,Epithelium,CD3+,0,71.4,701
1963,1,Circumcised,4h,Shaft,Epithelium,CCR10+,0,71.4,701
1963,1,Circumcised,4h,Shaft,Epithelium,CD4+CCR10+,0,71.4,701
1963,1,Circumcised,4h,Shaft,Epithelium,CD4+CD3+,0,71.4,701
1963,1,Circumcised,Non infected,Shaft,All tissue,CD4+CD3+CCR10+,5,410,2686
1963,1,Circumcised,Non infected,Shaft,All tissue,CD4+,11,410,2686
1963,1,Circumcised,Non infected,Shaft,All tissue,CD3+CCR10+,28,410,2686
1963,1,Circumcised,Non infected,Shaft,All tissue,CD3+,0,410,2686
1963,1,Circumcised,Non infected,Shaft,All tissue,CCR10+,0,410,2686
1963,1,Circumcised,Non infected,Shaft,All tissue,CD4+CCR10+,0,410,2686
1963,1,Circumcised,Non infected,Shaft,All tissue,CD4+CD3+,0,410,2686
1963,1,Circumcised,Non infected,Shaft,Connective,CD3+,0,201.2,768
1963,1,Circumcised,Non infected,Shaft,Connective,CCR10+,0,201.2,768
1963,1,Circumcised,Non infected,Shaft,Connective,CD4+CCR10+,0,201.2,768
1963,1,Circumcised,Non infected,Shaft,Connective,CD4+CD3+,0,201.2,768
1963,1,Circumcised,Non infected,Shaft,Connective,CD3+CCR10+,3,201.2,768
1963,1,Circumcised,Non infected,Shaft,Connective,CD4+CD3+CCR10+,4,201.2,768
1963,1,Circumcised,Non infected,Shaft,Connective,CD4+,6,201.2,768
1963,1,Circumcised,Non infected,Shaft,Epithelium,CD4+CD3+CCR10+,1,208.8,1918
1963,1,Circumcised,Non infected,Shaft,Epithelium,CD4+,5,208.8,1918
1963,1,Circumcised,Non infected,Shaft,Epithelium,CD3+CCR10+,25,208.8,1918
1963,1,Circumcised,Non infected,Shaft,Epithelium,CD3+,0,208.8,1918
1963,1,Circumcised,Non infected,Shaft,Epithelium,CCR10+,0,208.8,1918
1963,1,Circumcised,Non infected,Shaft,Epithelium,CD4+CCR10+,0,208.8,1918
1963,1,Circumcised,Non infected,Shaft,Epithelium,CD4+CD3+,0,208.8,1918
1968,1,Circumcised,4h,Glans,All tissue,CCR10+,1,302.4,1570
1968,1,Circumcised,4h,Glans,All tissue,CD4+,2,302.4,1570
1968,1,Circumcised,4h,Glans,All tissue,CD3+CCR10+,57,302.4,1570
1968,1,Circumcised,4h,Glans,All tissue,CD3+,0,302.4,1570
1968,1,Circumcised,4h,Glans,All tissue,CD4+CCR10+,0,302.4,1570
1968,1,Circumcised,4h,Glans,All tissue,CD4+CD3+,0,302.4,1570
1968,1,Circumcised,4h,Glans,All tissue,CD4+CD3+CCR10+,0,302.4,1570
1968,1,Circumcised,4h,Glans,Connective,CD3+,0,172.4,524
1968,1,Circumcised,4h,Glans,Connective,CCR10+,0,172.4,524
1968,1,Circumcised,4h,Glans,Connective,CD4+CCR10+,0,172.4,524
1968,1,Circumcised,4h,Glans,Connective,CD4+CD3+,0,172.4,524
1968,1,Circumcised,4h,Glans,Connective,CD4+CD3+CCR10+,0,172.4,524
1968,1,Circumcised,4h,Glans,Connective,CD4+,2,172.4,524
1968,1,Circumcised,4h,Glans,Connective,CD3+CCR10+,22,172.4,524
1968,1,Circumcised,4h,Glans,Epithelium,CD4+,0,130,1046
1968,1,Circumcised,4h,Glans,Epithelium,CCR10+,1,130,1046
1968,1,Circumcised,4h,Glans,Epithelium,CD3+CCR10+,35,130,1046
1968,1,Circumcised,4h,Glans,Epithelium,CD3+,0,130,1046
1968,1,Circumcised,4h,Glans,Epithelium,CD4+CCR10+,0,130,1046
1968,1,Circumcised,4h,Glans,Epithelium,CD4+CD3+,0,130,1046
1968,1,Circumcised,4h,Glans,Epithelium,CD4+CD3+CCR10+,0,130,1046
1968,1,Circumcised,Non infected,Glans,All tissue,CCR10+,1,376.2,2755
1968,1,Circumcised,Non infected,Glans,All tissue,CD4+,8,376.2,2755
1968,1,Circumcised,Non infected,Glans,All tissue,CD4+CD3+CCR10+,12,376.2,2755
1968,1,Circumcised,Non infected,Glans,All tissue,CD3+CCR10+,75,376.2,2755
1968,1,Circumcised,Non infected,Glans,All tissue,CD3+,0,376.2,2755
1968,1,Circumcised,Non infected,Glans,All tissue,CD4+CCR10+,0,376.2,2755
1968,1,Circumcised,Non infected,Glans,All tissue,CD4+CD3+,0,376.2,2755
1968,1,Circumcised,Non infected,Glans,Connective,CD3+,0,167.8,927
1968,1,Circumcised,Non infected,Glans,Connective,CCR10+,0,167.8,927
1968,1,Circumcised,Non infected,Glans,Connective,CD4+CCR10+,0,167.8,927
1968,1,Circumcised,Non infected,Glans,Connective,CD4+CD3+,0,167.8,927
1968,1,Circumcised,Non infected,Glans,Connective,CD4+,8,167.8,927
1968,1,Circumcised,Non infected,Glans,Connective,CD4+CD3+CCR10+,11,167.8,927
1968,1,Circumcised,Non infected,Glans,Connective,CD3+CCR10+,36,167.8,927
1968,1,Circumcised,Non infected,Glans,Epithelium,CD4+,0,208.4,1828
1968,1,Circumcised,Non infected,Glans,Epithelium,CCR10+,1,208.4,1828
1968,1,Circumcised,Non infected,Glans,Epithelium,CD4+CD3+CCR10+,1,208.4,1828
1968,1,Circumcised,Non infected,Glans,Epithelium,CD3+CCR10+,39,208.4,1828
1968,1,Circumcised,Non infected,Glans,Epithelium,CD3+,0,208.4,1828
1968,1,Circumcised,Non infected,Glans,Epithelium,CD4+CCR10+,0,208.4,1828
1968,1,Circumcised,Non infected,Glans,Epithelium,CD4+CD3+,0,208.4,1828
1968,2,Circumcised,Non infected,Glans,All tissue,CD4+,2,362,2500
1968,2,Circumcised,Non infected,Glans,All tissue,CD4+CD3+CCR10+,30,362,2500
1968,2,Circumcised,Non infected,Glans,All tissue,CD3+CCR10+,47,362,2500
1968,2,Circumcised,Non infected,Glans,All tissue,CD3+,0,362,2500
1968,2,Circumcised,Non infected,Glans,All tissue,CCR10+,0,362,2500
1968,2,Circumcised,Non infected,Glans,All tissue,CD4+CCR10+,0,362,2500
1968,2,Circumcised,Non infected,Glans,All tissue,CD4+CD3+,0,362,2500
1968,2,Circumcised,Non infected,Glans,Connective,CD3+,0,157.9,716
1968,2,Circumcised,Non infected,Glans,Connective,CCR10+,0,157.9,716
1968,2,Circumcised,Non infected,Glans,Connective,CD4+CCR10+,0,157.9,716
1968,2,Circumcised,Non infected,Glans,Connective,CD4+CD3+,0,157.9,716
1968,2,Circumcised,Non infected,Glans,Connective,CD4+,2,157.9,716
1968,2,Circumcised,Non infected,Glans,Connective,CD4+CD3+CCR10+,12,157.9,716
1968,2,Circumcised,Non infected,Glans,Connective,CD3+CCR10+,25,157.9,716
1968,2,Circumcised,Non infected,Glans,Epithelium,CD4+,0,204.2,1784
1968,2,Circumcised,Non infected,Glans,Epithelium,CD4+CD3+CCR10+,18,204.2,1784
1968,2,Circumcised,Non infected,Glans,Epithelium,CD3+CCR10+,22,204.2,1784
1968,2,Circumcised,Non infected,Glans,Epithelium,CD3+,0,204.2,1784
1968,2,Circumcised,Non infected,Glans,Epithelium,CCR10+,0,204.2,1784
1968,2,Circumcised,Non infected,Glans,Epithelium,CD4+CCR10+,0,204.2,1784
1968,2,Circumcised,Non infected,Glans,Epithelium,CD4+CD3+,0,204.2,1784
1968,1,Circumcised,4h,Shaft,All tissue,CD4+CCR10+,3,305.1,1263
1968,1,Circumcised,4h,Shaft,All tissue,CD4+,4,305.1,1263
1968,1,Circumcised,4h,Shaft,All tissue,CD4+CD3+CCR10+,15,305.1,1263
1968,1,Circumcised,4h,Shaft,All tissue,CD3+CCR10+,43,305.1,1263
1968,1,Circumcised,4h,Shaft,All tissue,CD3+,0,305.1,1263
1968,1,Circumcised,4h,Shaft,All tissue,CCR10+,0,305.1,1263
1968,1,Circumcised,4h,Shaft,All tissue,CD4+CD3+,0,305.1,1263
1968,1,Circumcised,4h,Shaft,Connective,CD3+,0,251.6,778
1968,1,Circumcised,4h,Shaft,Connective,CCR10+,0,251.6,778
1968,1,Circumcised,4h,Shaft,Connective,CD4+CD3+,0,251.6,778
1968,1,Circumcised,4h,Shaft,Connective,CD4+CCR10+,1,251.6,778
1968,1,Circumcised,4h,Shaft,Connective,CD4+,4,251.6,778
1968,1,Circumcised,4h,Shaft,Connective,CD4+CD3+CCR10+,12,251.6,778
1968,1,Circumcised,4h,Shaft,Connective,CD3+CCR10+,34,251.6,778
1968,1,Circumcised,4h,Shaft,Epithelium,CD4+,0,53.6,485
1968,1,Circumcised,4h,Shaft,Epithelium,CD4+CCR10+,2,53.6,485
1968,1,Circumcised,4h,Shaft,Epithelium,CD4+CD3+CCR10+,3,53.6,485
1968,1,Circumcised,4h,Shaft,Epithelium,CD3+CCR10+,9,53.6,485
1968,1,Circumcised,4h,Shaft,Epithelium,CD3+,0,53.6,485
1968,1,Circumcised,4h,Shaft,Epithelium,CCR10+,0,53.6,485
1968,1,Circumcised,4h,Shaft,Epithelium,CD4+CD3+,0,53.6,485
1968,2,Circumcised,4h,Shaft,All tissue,CD4+,2,475,1577
1968,2,Circumcised,4h,Shaft,All tissue,CCR10+,2,475,1577
1968,2,Circumcised,4h,Shaft,All tissue,CD3+,3,475,1577
1968,2,Circumcised,4h,Shaft,All tissue,CD4+CD3+CCR10+,29,475,1577
1968,2,Circumcised,4h,Shaft,All tissue,CD3+CCR10+,52,475,1577
1968,2,Circumcised,4h,Shaft,All tissue,CD4+CCR10+,0,475,1577
1968,2,Circumcised,4h,Shaft,All tissue,CD4+CD3+,0,475,1577
1968,2,Circumcised,4h,Shaft,Connective,CD4+CCR10+,0,341.8,657
1968,2,Circumcised,4h,Shaft,Connective,CD4+CD3+,0,341.8,657
1968,2,Circumcised,4h,Shaft,Connective,CCR10+,1,341.8,657
1968,2,Circumcised,4h,Shaft,Connective,CD4+,2,341.8,657
1968,2,Circumcised,4h,Shaft,Connective,CD3+,3,341.8,657
1968,2,Circumcised,4h,Shaft,Connective,CD4+CD3+CCR10+,23,341.8,657
1968,2,Circumcised,4h,Shaft,Connective,CD3+CCR10+,36,341.8,657
1968,2,Circumcised,4h,Shaft,Epithelium,CD3+,0,133.2,920
1968,2,Circumcised,4h,Shaft,Epithelium,CD4+,0,133.2,920
1968,2,Circumcised,4h,Shaft,Epithelium,CCR10+,1,133.2,920
1968,2,Circumcised,4h,Shaft,Epithelium,CD4+CD3+CCR10+,6,133.2,920
1968,2,Circumcised,4h,Shaft,Epithelium,CD3+CCR10+,16,133.2,920
1968,2,Circumcised,4h,Shaft,Epithelium,CD4+CCR10+,0,133.2,920
1968,2,Circumcised,4h,Shaft,Epithelium,CD4+CD3+,0,133.2,920
1968,3,Circumcised,4h,Shaft,All tissue,CCR10+,1,464.5,1475
1968,3,Circumcised,4h,Shaft,All tissue,CD4+CCR10+,3,464.5,1475
1968,3,Circumcised,4h,Shaft,All tissue,CD4+,6,464.5,1475
1968,3,Circumcised,4h,Shaft,All tissue,CD4+CD3+CCR10+,28,464.5,1475
1968,3,Circumcised,4h,Shaft,All tissue,CD3+CCR10+,46,464.5,1475
1968,3,Circumcised,4h,Shaft,All tissue,CD3+,0,464.5,1475
1968,3,Circumcised,4h,Shaft,All tissue,CD4+CD3+,0,464.5,1475
1968,3,Circumcised,4h,Shaft,Connective,CD3+,0,328.8,502
1968,3,Circumcised,4h,Shaft,Connective,CCR10+,0,328.8,502
1968,3,Circumcised,4h,Shaft,Connective,CD4+CD3+,0,328.8,502
1968,3,Circumcised,4h,Shaft,Connective,CD4+CCR10+,3,328.8,502
1968,3,Circumcised,4h,Shaft,Connective,CD4+,5,328.8,502
1968,3,Circumcised,4h,Shaft,Connective,CD4+CD3+CCR10+,21,328.8,502
1968,3,Circumcised,4h,Shaft,Connective,CD3+CCR10+,26,328.8,502
1968,3,Circumcised,4h,Shaft,Epithelium,CD4+CCR10+,0,135.7,973
1968,3,Circumcised,4h,Shaft,Epithelium,CD4+,1,135.7,973
1968,3,Circumcised,4h,Shaft,Epithelium,CCR10+,1,135.7,973
1968,3,Circumcised,4h,Shaft,Epithelium,CD4+CD3+CCR10+,7,135.7,973
1968,3,Circumcised,4h,Shaft,Epithelium,CD3+CCR10+,20,135.7,973
1968,3,Circumcised,4h,Shaft,Epithelium,CD3+,0,135.7,973
1968,3,Circumcised,4h,Shaft,Epithelium,CD4+CD3+,0,135.7,973
1968,1,Circumcised,Non infected,Shaft,All tissue,CD4+CCR10+,2,286.1,1791
1968,1,Circumcised,Non infected,Shaft,All tissue,CD4+,8,286.1,1791
1968,1,Circumcised,Non infected,Shaft,All tissue,CD4+CD3+CCR10+,8,286.1,1791
1968,1,Circumcised,Non infected,Shaft,All tissue,CD3+CCR10+,20,286.1,1791
1968,1,Circumcised,Non infected,Shaft,All tissue,CD3+,0,286.1,1791
1968,1,Circumcised,Non infected,Shaft,All tissue,CCR10+,0,286.1,1791
1968,1,Circumcised,Non infected,Shaft,All tissue,CD4+CD3+,0,286.1,1791
1968,1,Circumcised,Non infected,Shaft,Connective,CD3+,0,175.2,823
1968,1,Circumcised,Non infected,Shaft,Connective,CCR10+,0,175.2,823
1968,1,Circumcised,Non infected,Shaft,Connective,CD4+CD3+,0,175.2,823
1968,1,Circumcised,Non infected,Shaft,Connective,CD4+CCR10+,2,175.2,823
1968,1,Circumcised,Non infected,Shaft,Connective,CD4+,8,175.2,823
1968,1,Circumcised,Non infected,Shaft,Connective,CD4+CD3+CCR10+,8,175.2,823
1968,1,Circumcised,Non infected,Shaft,Connective,CD3+CCR10+,17,175.2,823
1968,1,Circumcised,Non infected,Shaft,Epithelium,CD4+,0,110.9,968
1968,1,Circumcised,Non infected,Shaft,Epithelium,CD4+CCR10+,0,110.9,968
1968,1,Circumcised,Non infected,Shaft,Epithelium,CD4+CD3+CCR10+,0,110.9,968
1968,1,Circumcised,Non infected,Shaft,Epithelium,CD3+CCR10+,3,110.9,968
1968,1,Circumcised,Non infected,Shaft,Epithelium,CD3+,0,110.9,968
1968,1,Circumcised,Non infected,Shaft,Epithelium,CCR10+,0,110.9,968
1968,1,Circumcised,Non infected,Shaft,Epithelium,CD4+CD3+,0,110.9,968
1968,2,Circumcised,Non infected,Shaft,All tissue,CCR10+,1,280.6,1782
1968,2,Circumcised,Non infected,Shaft,All tissue,CD4+CCR10+,2,280.6,1782
1968,2,Circumcised,Non infected,Shaft,All tissue,CD4+,16,280.6,1782
1968,2,Circumcised,Non infected,Shaft,All tissue,CD4+CD3+CCR10+,20,280.6,1782
1968,2,Circumcised,Non infected,Shaft,All tissue,CD3+CCR10+,35,280.6,1782
1968,2,Circumcised,Non infected,Shaft,All tissue,CD3+,0,280.6,1782
1968,2,Circumcised,Non infected,Shaft,All tissue,CD4+CD3+,0,280.6,1782
1968,2,Circumcised,Non infected,Shaft,Connective,CD3+,0,139.5,582
1968,2,Circumcised,Non infected,Shaft,Connective,CD4+CD3+,0,139.5,582
1968,2,Circumcised,Non infected,Shaft,Connective,CCR10+,1,139.5,582
1968,2,Circumcised,Non infected,Shaft,Connective,CD4+CCR10+,2,139.5,582
1968,2,Circumcised,Non infected,Shaft,Connective,CD4+,16,139.5,582
1968,2,Circumcised,Non infected,Shaft,Connective,CD4+CD3+CCR10+,19,139.5,582
1968,2,Circumcised,Non infected,Shaft,Connective,CD3+CCR10+,25,139.5,582
1968,2,Circumcised,Non infected,Shaft,Epithelium,CD4+,0,141.2,1200
1968,2,Circumcised,Non infected,Shaft,Epithelium,CCR10+,0,141.2,1200
1968,2,Circumcised,Non infected,Shaft,Epithelium,CD4+CCR10+,0,141.2,1200
1968,2,Circumcised,Non infected,Shaft,Epithelium,CD4+CD3+CCR10+,1,141.2,1200
1968,2,Circumcised,Non infected,Shaft,Epithelium,CD3+CCR10+,10,141.2,1200
1968,2,Circumcised,Non infected,Shaft,Epithelium,CD3+,0,141.2,1200
1968,2,Circumcised,Non infected,Shaft,Epithelium,CD4+CD3+,0,141.2,1200
2104,1,Circumcised,4h,Glans,All tissue,CCR10+,1,1227.9,5042
2104,1,Circumcised,4h,Glans,All tissue,CD4+,22,1227.9,5042
2104,1,Circumcised,4h,Glans,All tissue,CD4+CD3+CCR10+,110,1227.9,5042
2104,1,Circumcised,4h,Glans,All tissue,CD3+CCR10+,551,1227.9,5042
2104,1,Circumcised,4h,Glans,All tissue,CD3+,0,1227.9,5042
2104,1,Circumcised,4h,Glans,All tissue,CD4+CCR10+,0,1227.9,5042
2104,1,Circumcised,4h,Glans,All tissue,CD4+CD3+,0,1227.9,5042
2104,1,Circumcised,4h,Glans,Connective,CD3+,0,648.9,2062
2104,1,Circumcised,4h,Glans,Connective,CCR10+,0,648.9,2062
2104,1,Circumcised,4h,Glans,Connective,CD4+CCR10+,0,648.9,2062
2104,1,Circumcised,4h,Glans,Connective,CD4+CD3+,0,648.9,2062
2104,1,Circumcised,4h,Glans,Connective,CD4+,20,648.9,2062
2104,1,Circumcised,4h,Glans,Connective,CD4+CD3+CCR10+,79,648.9,2062
2104,1,Circumcised,4h,Glans,Connective,CD3+CCR10+,243,648.9,2062
2104,1,Circumcised,4h,Glans,Epithelium,CCR10+,1,579,2980
2104,1,Circumcised,4h,Glans,Epithelium,CD4+,2,579,2980
2104,1,Circumcised,4h,Glans,Epithelium,CD4+CD3+CCR10+,31,579,2980
2104,1,Circumcised,4h,Glans,Epithelium,CD3+CCR10+,308,579,2980
2104,1,Circumcised,4h,Glans,Epithelium,CD3+,0,579,2980
2104,1,Circumcised,4h,Glans,Epithelium,CD4+CCR10+,0,579,2980
2104,1,Circumcised,4h,Glans,Epithelium,CD4+CD3+,0,579,2980
2104,2,Circumcised,4h,Glans,All tissue,CD4+,2,638.9,3729
2104,2,Circumcised,4h,Glans,All tissue,CD4+CD3+,3,638.9,3729
2104,2,Circumcised,4h,Glans,All tissue,CD4+CD3+CCR10+,61,638.9,3729
2104,2,Circumcised,4h,Glans,All tissue,CD3+CCR10+,339,638.9,3729
2104,2,Circumcised,4h,Glans,All tissue,CD3+,0,638.9,3729
2104,2,Circumcised,4h,Glans,All tissue,CCR10+,0,638.9,3729
2104,2,Circumcised,4h,Glans,All tissue,CD4+CCR10+,0,638.9,3729
2104,2,Circumcised,4h,Glans,Connective,CD3+,0,307.9,1668
2104,2,Circumcised,4h,Glans,Connective,CCR10+,0,307.9,1668
2104,2,Circumcised,4h,Glans,Connective,CD4+CCR10+,0,307.9,1668
2104,2,Circumcised,4h,Glans,Connective,CD4+,1,307.9,1668
2104,2,Circumcised,4h,Glans,Connective,CD4+CD3+,3,307.9,1668
2104,2,Circumcised,4h,Glans,Connective,CD4+CD3+CCR10+,31,307.9,1668
2104,2,Circumcised,4h,Glans,Connective,CD3+CCR10+,118,307.9,1668
2104,2,Circumcised,4h,Glans,Epithelium,CD4+CD3+,0,331,2061
2104,2,Circumcised,4h,Glans,Epithelium,CD4+,1,331,2061
2104,2,Circumcised,4h,Glans,Epithelium,CD4+CD3+CCR10+,30,331,2061
2104,2,Circumcised,4h,Glans,Epithelium,CD3+CCR10+,221,331,2061
2104,2,Circumcised,4h,Glans,Epithelium,CD3+,0,331,2061
2104,2,Circumcised,4h,Glans,Epithelium,CCR10+,0,331,2061
2104,2,Circumcised,4h,Glans,Epithelium,CD4+CCR10+,0,331,2061
2104,1,Circumcised,Non infected,Glans,All tissue,CD4+,1,665.6,3911
2104,1,Circumcised,Non infected,Glans,All tissue,CCR10+,2,665.6,3911
2104,1,Circumcised,Non infected,Glans,All tissue,CD4+CCR10+,7,665.6,3911
2104,1,Circumcised,Non infected,Glans,All tissue,CD4+CD3+CCR10+,43,665.6,3911
2104,1,Circumcised,Non infected,Glans,All tissue,CD3+CCR10+,81,665.6,3911
2104,1,Circumcised,Non infected,Glans,All tissue,CD3+,0,665.6,3911
2104,1,Circumcised,Non infected,Glans,All tissue,CD4+CD3+,0,665.6,3911
2104,1,Circumcised,Non infected,Glans,Connective,CD3+,0,290.2,1101
2104,1,Circumcised,Non infected,Glans,Connective,CD4+,0,290.2,1101
2104,1,Circumcised,Non infected,Glans,Connective,CD4+CD3+,0,290.2,1101
2104,1,Circumcised,Non infected,Glans,Connective,CCR10+,1,290.2,1101
2104,1,Circumcised,Non infected,Glans,Connective,CD4+CCR10+,7,290.2,1101
2104,1,Circumcised,Non infected,Glans,Connective,CD4+CD3+CCR10+,21,290.2,1101
2104,1,Circumcised,Non infected,Glans,Connective,CD3+CCR10+,38,290.2,1101
2104,1,Circumcised,Non infected,Glans,Epithelium,CD4+CCR10+,0,375.3,2810
2104,1,Circumcised,Non infected,Glans,Epithelium,CD4+,1,375.3,2810
2104,1,Circumcised,Non infected,Glans,Epithelium,CCR10+,1,375.3,2810
2104,1,Circumcised,Non infected,Glans,Epithelium,CD4+CD3+CCR10+,22,375.3,2810
2104,1,Circumcised,Non infected,Glans,Epithelium,CD3+CCR10+,43,375.3,2810
2104,1,Circumcised,Non infected,Glans,Epithelium,CD3+,0,375.3,2810
2104,1,Circumcised,Non infected,Glans,Epithelium,CD4+CD3+,0,375.3,2810
2104,2,Circumcised,Non infected,Glans,All tissue,CD4+CCR10+,5,683.6,3490
2104,2,Circumcised,Non infected,Glans,All tissue,CD4+,17,683.6,3490
2104,2,Circumcised,Non infected,Glans,All tissue,CD4+CD3+CCR10+,67,683.6,3490
2104,2,Circumcised,Non infected,Glans,All tissue,CD3+CCR10+,123,683.6,3490
2104,2,Circumcised,Non infected,Glans,All tissue,CD3+,0,683.6,3490
2104,2,Circumcised,Non infected,Glans,All tissue,CCR10+,0,683.6,3490
2104,2,Circumcised,Non infected,Glans,All tissue,CD4+CD3+,0,683.6,3490
2104,2,Circumcised,Non infected,Glans,Connective,CD3+,0,297.3,992
2104,2,Circumcised,Non infected,Glans,Connective,CCR10+,0,297.3,992
2104,2,Circumcised,Non infected,Glans,Connective,CD4+CD3+,0,297.3,992
2104,2,Circumcised,Non infected,Glans,Connective,CD4+CCR10+,5,297.3,992
2104,2,Circumcised,Non infected,Glans,Connective,CD4+,16,297.3,992
2104,2,Circumcised,Non infected,Glans,Connective,CD4+CD3+CCR10+,25,297.3,992
2104,2,Circumcised,Non infected,Glans,Connective,CD3+CCR10+,31,297.3,992
